,playerID,year,score,player_seasonID,bioID,useFirst,lastName,pos,height,weight
0,abdulka01,1969,3.0,abdulka011969,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
1,abdulka01,1970,12.0,abdulka011970,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
2,abdulka01,1971,8.0,abdulka011971,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
3,abdulka01,1972,3.0,abdulka011972,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
4,abdulka01,1973,10.0,abdulka011973,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
5,abdulka01,1974,2.0,abdulka011974,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
6,abdulka01,1975,9.0,abdulka011975,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
7,abdulka01,1976,9.0,abdulka011976,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
8,abdulka01,1977,3.0,abdulka011977,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
9,abdulka01,1978,4.0,abdulka011978,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
10,abdulka01,1979,10.0,abdulka011979,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
11,abdulka01,1980,5.0,abdulka011980,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
12,abdulka01,1982,2.0,abdulka011982,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
13,abdulka01,1983,4.0,abdulka011983,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
14,abdulka01,1984,5.0,abdulka011984,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
15,abdulka01,1985,3.0,abdulka011985,abdulka01,Kareem,Abdul-Jabbar,C,85.0,225.0
16,abdulma02,1992,0.0,abdulma021992,abdulma02,Mahmoud,Abdul-Rauf,G,73.0,162.0
17,adamsal01,1975,0.0,adamsal011975,adamsal01,Alvan,Adams,C-F,81.0,210.0
18,aingeda01,2007,0.0,aingeda012007,aingeda01,Danny,Ainge,G-F,76.0,175.0
19,aldrila01,2010,1.0,aldrila012010,aldrila01,LaMarcus,Aldridge,F,83.0,240.0
20,aldrila01,2013,1.0,aldrila012013,aldrila01,LaMarcus,Aldridge,F,83.0,240.0
21,aldrila01,2014,2.0,aldrila012014,aldrila01,LaMarcus,Aldridge,F,83.0,240.0
22,aldrila01,2015,1.0,aldrila012015,aldrila01,LaMarcus,Aldridge,F,83.0,240.0
23,aldrila01,2017,2.0,aldrila012017,aldrila01,LaMarcus,Aldridge,F,83.0,240.0
24,allenra02,2000,1.0,allenra022000,allenra02,Ray,Allen,G,77.0,205.0
25,allenra02,2004,2.0,allenra022004,allenra02,Ray,Allen,G,77.0,205.0
26,allento01,2010,1.0,allento012010,allento01,Tony,Allen,G,76.0,213.0
27,allento01,2011,2.0,allento012011,allento01,Tony,Allen,G,76.0,213.0
28,allento01,2012,2.0,allento012012,allento01,Tony,Allen,G,76.0,213.0
29,allento01,2014,2.0,allento012014,allento01,Tony,Allen,G,76.0,213.0
30,allento01,2015,1.0,allento012015,allento01,Tony,Allen,G,76.0,213.0
31,allento01,2016,1.0,allento012016,allento01,Tony,Allen,G,76.0,213.0
32,anderry01,2011,0.0,anderry012011,anderry01,Ryan,Anderson,F,82.0,240.0
33,anthoca01,2005,1.0,anthoca012005,anthoca01,Carmelo,Anthony,F,80.0,220.0
34,anthoca01,2006,1.0,anthoca012006,anthoca01,Carmelo,Anthony,F,80.0,220.0
35,anthoca01,2008,1.0,anthoca012008,anthoca01,Carmelo,Anthony,F,80.0,220.0
36,anthoca01,2009,2.0,anthoca012009,anthoca01,Carmelo,Anthony,F,80.0,220.0
37,anthoca01,2011,1.0,anthoca012011,anthoca01,Carmelo,Anthony,F,80.0,220.0
38,anthoca01,2012,2.0,anthoca012012,anthoca01,Carmelo,Anthony,F,80.0,220.0
39,archina01,1971,2.0,archina011971,archina01,Nate,Archibald,G,73.0,150.0
40,archina01,1972,3.0,archina011972,archina01,Nate,Archibald,G,73.0,150.0
41,archina01,1974,3.0,archina011974,archina01,Nate,Archibald,G,73.0,150.0
42,archina01,1975,3.0,archina011975,archina01,Nate,Archibald,G,73.0,150.0
43,archina01,1980,2.0,archina011980,archina01,Nate,Archibald,G,73.0,150.0
44,arenagi01,2002,0.0,arenagi012002,arenagi01,Gilbert,Arenas,G,75.0,191.0
45,arenagi01,2004,1.0,arenagi012004,arenagi01,Gilbert,Arenas,G,75.0,191.0
46,arenagi01,2005,1.0,arenagi012005,arenagi01,Gilbert,Arenas,G,75.0,191.0
47,arenagi01,2006,2.0,arenagi012006,arenagi01,Gilbert,Arenas,G,75.0,191.0
48,arizipa01,1951,3.0,arizipa011951,arizipa01,Paul,Arizin,F-G,74.0,190.0
49,arizipa01,1955,3.0,arizipa011955,arizipa01,Paul,Arizin,F-G,74.0,190.0
50,arizipa01,1956,3.0,arizipa011956,arizipa01,Paul,Arizin,F-G,74.0,190.0
51,arizipa01,1958,2.0,arizipa011958,arizipa01,Paul,Arizin,F-G,74.0,190.0
52,armstda01,1998,0.0,armstda011998,armstda01,Darrell,Armstrong,G,72.0,169.0
53,artesro01,2002,1.0,artesro012002,artesro01,Metta,World Peace,G-F,78.0,244.0
54,artesro01,2003,6.0,artesro012003,artesro01,Metta,World Peace,G-F,78.0,244.0
55,artesro01,2005,2.0,artesro012005,artesro01,Metta,World Peace,G-F,78.0,244.0
56,artesro01,2008,1.0,artesro012008,artesro01,Metta,World Peace,G-F,78.0,244.0
57,artesro01,2010,0.0,artesro012010,artesro01,Metta,World Peace,G-F,78.0,244.0
58,augusdj01,2008,0.0,augusdj012008,augusdj01,D.J.,Augustin,G,72.0,180.0
59,austiis01,1996,0.0,austiis011996,austiis01,Isaac,Austin,F-C,82.0,255.0
60,bakervi01,1996,1.0,bakervi011996,bakervi01,Vin,Baker,F,82.5,232.0
61,bakervi01,1997,2.0,bakervi011997,bakervi01,Vin,Baker,F,82.5,232.0
62,barbole01,2006,0.0,barbole012006,barbole01,Leandro,Barbosa,G,75.0,176.0
63,barklch01,1985,2.0,barklch011985,barklch01,Charles,Barkley,F,77.0,250.0
64,barklch01,1986,2.0,barklch011986,barklch01,Charles,Barkley,F,77.0,250.0
65,barklch01,1987,3.0,barklch011987,barklch01,Charles,Barkley,F,77.0,250.0
66,barklch01,1988,3.0,barklch011988,barklch01,Charles,Barkley,F,77.0,250.0
67,barklch01,1989,3.0,barklch011989,barklch01,Charles,Barkley,F,77.0,250.0
68,barklch01,1990,3.0,barklch011990,barklch01,Charles,Barkley,F,77.0,250.0
69,barklch01,1991,2.0,barklch011991,barklch01,Charles,Barkley,F,77.0,250.0
70,barklch01,1992,8.0,barklch011992,barklch01,Charles,Barkley,F,77.0,250.0
71,barklch01,1993,2.0,barklch011993,barklch01,Charles,Barkley,F,77.0,250.0
72,barklch01,1994,2.0,barklch011994,barklch01,Charles,Barkley,F,77.0,250.0
73,barklch01,1995,1.0,barklch011995,barklch01,Charles,Barkley,F,77.0,250.0
74,barnema01,1974,0.0,barnema011974,barnema01,Marvin,Barnes,F-C,80.0,210.0
75,barroda01,1994,0.0,barroda011994,barroda01,Dana,Barros,G,71.0,163.0
76,barryri01,1965,3.0,barryri011965,barryri01,Rick,Barry,F,79.0,205.0
77,barryri01,1966,3.0,barryri011966,barryri01,Rick,Barry,F,79.0,205.0
78,barryri01,1968,0.0,barryri011968,barryri01,Rick,Barry,F,79.0,205.0
79,barryri01,1969,0.0,barryri011969,barryri01,Rick,Barry,F,79.0,205.0
80,barryri01,1970,0.0,barryri011970,barryri01,Rick,Barry,F,79.0,205.0
81,barryri01,1971,0.0,barryri011971,barryri01,Rick,Barry,F,79.0,205.0
82,barryri01,1972,2.0,barryri011972,barryri01,Rick,Barry,F,79.0,205.0
83,barryri01,1973,3.0,barryri011973,barryri01,Rick,Barry,F,79.0,205.0
84,barryri01,1974,6.0,barryri011974,barryri01,Rick,Barry,F,79.0,205.0
85,barryri01,1975,3.0,barryri011975,barryri01,Rick,Barry,F,79.0,205.0
86,battish01,2007,1.0,battish012007,battish01,Shane,Battier,G-F,80.0,220.0
87,battish01,2008,1.0,battish012008,battish01,Shane,Battier,G-F,80.0,220.0
88,baumhfr01,1946,2.0,baumhfr011946,baumhfr01,Frankie,Baumholtz,G,70.0,170.0
89,bayloel01,1958,3.0,bayloel011958,bayloel01,Elgin,Baylor,F,77.0,225.0
90,bayloel01,1959,3.0,bayloel011959,bayloel01,Elgin,Baylor,F,77.0,225.0
91,bayloel01,1960,3.0,bayloel011960,bayloel01,Elgin,Baylor,F,77.0,225.0
92,bayloel01,1961,3.0,bayloel011961,bayloel01,Elgin,Baylor,F,77.0,225.0
93,bayloel01,1962,3.0,bayloel011962,bayloel01,Elgin,Baylor,F,77.0,225.0
94,bayloel01,1963,3.0,bayloel011963,bayloel01,Elgin,Baylor,F,77.0,225.0
95,bayloel01,1964,3.0,bayloel011964,bayloel01,Elgin,Baylor,F,77.0,225.0
96,bayloel01,1966,3.0,bayloel011966,bayloel01,Elgin,Baylor,F,77.0,225.0
97,bayloel01,1967,3.0,bayloel011967,bayloel01,Elgin,Baylor,F,77.0,225.0
98,bayloel01,1968,3.0,bayloel011968,bayloel01,Elgin,Baylor,F,77.0,225.0
99,beardra01,1949,2.0,beardra011949,beardra01,Ralph,Beard,G,70.0,175.0
100,beardra01,1950,3.0,beardra011950,beardra01,Ralph,Beard,G,70.0,175.0
101,beasljo01,1967,0.0,beasljo011967,beasljo01,John,Beasley,F-C,81.0,225.0
102,beasljo01,1968,0.0,beasljo011968,beasljo01,John,Beasley,F-C,81.0,225.0
103,beaslmi01,2008,0.0,beaslmi012008,beaslmi01,Michael,Beasley,F,82.0,245.0
104,beatyze01,1970,3.0,beatyze011970,beatyze01,Zelmo,Beaty,C,81.0,225.0
105,beatyze01,1971,0.0,beatyze011971,beatyze01,Zelmo,Beaty,C,81.0,225.0
106,bellawa01,1961,0.0,bellawa011961,bellawa01,Walt,Bellamy,C,82.5,225.0
107,bellra01,2006,2.0,bellra012006,bellra01,Raja,Bell,G,77.0,210.0
108,bellra01,2007,1.0,bellra012007,bellra01,Raja,Bell,G,77.0,210.0
109,billuch01,2003,3.0,billuch012003,billuch01,Chauncey,Billups,G,75.0,202.0
110,billuch01,2004,1.0,billuch012004,billuch01,Chauncey,Billups,G,75.0,202.0
111,billuch01,2005,3.0,billuch012005,billuch01,Chauncey,Billups,G,75.0,202.0
112,billuch01,2006,1.0,billuch012006,billuch01,Chauncey,Billups,G,75.0,202.0
113,billuch01,2008,1.0,billuch012008,billuch01,Chauncey,Billups,G,75.0,202.0
114,bingda01,1966,0.0,bingda011966,bingda01,Dave,Bing,G,75.0,180.0
115,bingda01,1967,3.0,bingda011967,bingda01,Dave,Bing,G,75.0,180.0
116,bingda01,1970,3.0,bingda011970,bingda01,Dave,Bing,G,75.0,180.0
117,bingda01,1973,2.0,bingda011973,bingda01,Dave,Bing,G,75.0,180.0
118,birdla01,1979,3.0,birdla011979,birdla01,Larry,Bird,F-G,81.0,220.0
119,birdla01,1980,3.0,birdla011980,birdla01,Larry,Bird,F-G,81.0,220.0
120,birdla01,1981,4.0,birdla011981,birdla01,Larry,Bird,F-G,81.0,220.0
121,birdla01,1982,4.0,birdla011982,birdla01,Larry,Bird,F-G,81.0,220.0
122,birdla01,1983,12.0,birdla011983,birdla01,Larry,Bird,F-G,81.0,220.0
123,birdla01,1984,8.0,birdla011984,birdla01,Larry,Bird,F-G,81.0,220.0
124,birdla01,1985,11.0,birdla011985,birdla01,Larry,Bird,F-G,81.0,220.0
125,birdla01,1986,3.0,birdla011986,birdla01,Larry,Bird,F-G,81.0,220.0
126,birdla01,1987,3.0,birdla011987,birdla01,Larry,Bird,F-G,81.0,220.0
127,birdla01,1989,2.0,birdla011989,birdla01,Larry,Bird,F-G,81.0,220.0
128,birdsot01,1980,2.0,birdsot011980,birdsot01,Otis,Birdsong,G,75.0,190.0
129,blairde01,2009,0.0,blairde012009,blairde01,DeJuan,Blair,F,79.0,265.0
130,blaylmo01,1993,2.0,blaylmo011993,blaylmo01,Mookie,Blaylock,G,72.0,180.0
131,blaylmo01,1994,2.0,blaylmo011994,blaylmo01,Mookie,Blaylock,G,72.0,180.0
132,blaylmo01,1995,1.0,blaylmo011995,blaylmo01,Mookie,Blaylock,G,72.0,180.0
133,blaylmo01,1996,1.0,blaylmo011996,blaylmo01,Mookie,Blaylock,G,72.0,180.0
134,blaylmo01,1997,1.0,blaylmo011997,blaylmo01,Mookie,Blaylock,G,72.0,180.0
135,blaylmo01,1998,1.0,blaylmo011998,blaylmo01,Mookie,Blaylock,G,72.0,180.0
136,bledser01,2010,0.0,bledser012010,bledser01,Eric,Bledsoe,G,73.0,195.0
137,bledser01,2018,2.0,bledser012018,bledser01,Eric,Bledsoe,G,73.0,195.0
138,bogutan01,2009,1.0,bogutan012009,bogutan01,Andrew,Bogut,C,84.0,245.0
139,bogutan01,2014,1.0,bogutan012014,bogutan01,Andrew,Bogut,C,84.0,245.0
140,bolma01,1985,1.0,bolma011985,bolma01,Manute,Bol,C,90.0,200.0
141,boonero01,1973,0.0,boonero011973,boonero01,Ron,Boone,G-F,74.0,200.0
142,boonero01,1974,0.0,boonero011974,boonero01,Ron,Boone,G-F,74.0,200.0
143,boozeca01,2007,1.0,boozeca012007,boozeca01,Carlos,Boozer,F-C,80.0,258.0
144,boshch01,2006,2.0,boshch012006,boshch01,Chris,Bosh,F,82.0,210.0
145,bowenbr01,2000,1.0,bowenbr012000,bowenbr01,Bruce,Bowen,F-G,79.0,185.0
146,bowenbr01,2001,1.0,bowenbr012001,bowenbr01,Bruce,Bowen,F-G,79.0,185.0
147,bowenbr01,2002,1.0,bowenbr012002,bowenbr01,Bruce,Bowen,F-G,79.0,185.0
148,bowenbr01,2003,2.0,bowenbr012003,bowenbr01,Bruce,Bowen,F-G,79.0,185.0
149,bowenbr01,2004,2.0,bowenbr012004,bowenbr01,Bruce,Bowen,F-G,79.0,185.0
150,bowenbr01,2005,2.0,bowenbr012005,bowenbr01,Bruce,Bowen,F-G,79.0,185.0
151,bowenbr01,2006,2.0,bowenbr012006,bowenbr01,Bruce,Bowen,F-G,79.0,185.0
152,bowenbr01,2007,2.0,bowenbr012007,bowenbr01,Bruce,Bowen,F-G,79.0,185.0
153,bradlav01,2012,1.0,bradlav012012,bradlav01,Avery,Bradley,G,74.0,180.0
154,bradlav01,2015,2.0,bradlav012015,bradlav01,Avery,Bradley,G,74.0,180.0
155,bradldu01,1980,1.0,bradldu011980,bradldu01,Dudley,Bradley,G-F,78.0,195.0
156,brandel01,1999,0.0,brandel011999,brandel01,Elton,Brand,F-C,80.0,260.0
157,brandel01,2005,2.0,brandel012005,brandel01,Elton,Brand,F-C,80.0,260.0
158,braunca01,1947,2.0,braunca011947,braunca01,Carl,Braun,G-F,77.0,180.0
159,braunca01,1953,2.0,braunca011953,braunca01,Carl,Braun,G-F,77.0,180.0
160,breweji01,1975,1.0,breweji011975,breweji01,Jim,Brewer,F-C,81.0,210.0
161,breweji01,1976,1.0,breweji011976,breweji01,Jim,Brewer,F-C,81.0,210.0
162,brianfr01,1949,2.0,brianfr011949,brianfr01,Frank,Brian,G,73.0,180.0
163,brianfr01,1950,2.0,brianfr011950,brianfr01,Frank,Brian,G,73.0,180.0
164,bridgbi01,1968,1.0,bridgbi011968,bridgbi01,Bill,Bridges,F-C,77.0,228.0
165,bridgbi01,1969,1.0,bridgbi011969,bridgbi01,Bill,Bridges,F-C,77.0,228.0
166,briskjo01,1970,0.0,briskjo011970,briskjo01,John,Brisker,F-G,77.0,210.0
167,brookaa01,2009,0.0,brookaa012009,brookaa01,Aaron,Brooks,G,72.0,160.0
168,brookma01,2011,0.0,brookma012011,brookma01,MarShon,Brooks,G-F,77.0,200.0
169,brownla01,1967,0.0,brownla011967,brownla01,Larry,Brown,G,69.0,160.0
170,brownpj01,1996,1.0,brownpj011996,brownpj01,P.J.,Brown,C-F,83.0,225.0
171,brownpj01,1998,1.0,brownpj011998,brownpj01,P.J.,Brown,C-F,83.0,225.0
172,brownpj01,2000,1.0,brownpj012000,brownpj01,P.J.,Brown,C-F,83.0,225.0
173,brownro01,1967,0.0,brownro011967,brownro01,Roger A.,Brown,F-G,77.0,205.0
174,brownro01,1969,3.0,brownro011969,brownro01,Roger A.,Brown,F-G,77.0,205.0
175,brownro01,1970,0.0,brownro011970,brownro01,Roger A.,Brown,F-G,77.0,205.0
176,bryanko01,1998,1.0,bryanko011998,bryanko01,Kobe,Bryant,G,78.0,200.0
177,bryanko01,1999,4.0,bryanko011999,bryanko01,Kobe,Bryant,G,78.0,200.0
178,bryanko01,2000,3.0,bryanko012000,bryanko01,Kobe,Bryant,G,78.0,200.0
179,bryanko01,2001,4.0,bryanko012001,bryanko01,Kobe,Bryant,G,78.0,200.0
180,bryanko01,2002,5.0,bryanko012002,bryanko01,Kobe,Bryant,G,78.0,200.0
181,bryanko01,2003,5.0,bryanko012003,bryanko01,Kobe,Bryant,G,78.0,200.0
182,bryanko01,2004,1.0,bryanko012004,bryanko01,Kobe,Bryant,G,78.0,200.0
183,bryanko01,2005,5.0,bryanko012005,bryanko01,Kobe,Bryant,G,78.0,200.0
184,bryanko01,2006,5.0,bryanko012006,bryanko01,Kobe,Bryant,G,78.0,200.0
185,bryanko01,2007,10.0,bryanko012007,bryanko01,Kobe,Bryant,G,78.0,200.0
186,bryanko01,2008,5.0,bryanko012008,bryanko01,Kobe,Bryant,G,78.0,200.0
187,bryanko01,2009,5.0,bryanko012009,bryanko01,Kobe,Bryant,G,78.0,200.0
188,bryanko01,2010,5.0,bryanko012010,bryanko01,Kobe,Bryant,G,78.0,200.0
189,bryanko01,2011,4.0,bryanko012011,bryanko01,Kobe,Bryant,G,78.0,200.0
190,bryanko01,2012,3.0,bryanko012012,bryanko01,Kobe,Bryant,G,78.0,200.0
191,bucknqu01,1977,1.0,bucknqu011977,bucknqu01,Quinn,Buckner,G,75.0,190.0
192,bucknqu01,1979,1.0,bucknqu011979,bucknqu01,Quinn,Buckner,G,75.0,190.0
193,bucknqu01,1980,1.0,bucknqu011980,bucknqu01,Quinn,Buckner,G,75.0,190.0
194,bucknqu01,1981,1.0,bucknqu011981,bucknqu01,Quinn,Buckner,G,75.0,190.0
195,buehlke01,1942,0.0,buehlke011942,buehlke01,,Buehler,F-C,74.0,180.0
196,busedo01,1974,0.0,busedo011974,busedo01,Don,Buse,G,76.0,190.0
197,busedo01,1975,0.0,busedo011975,busedo01,Don,Buse,G,76.0,190.0
198,busedo01,1976,2.0,busedo011976,busedo01,Don,Buse,G,76.0,190.0
199,busedo01,1977,2.0,busedo011977,busedo01,Don,Buse,G,76.0,190.0
200,busedo01,1978,2.0,busedo011978,busedo01,Don,Buse,G,76.0,190.0
201,busedo01,1979,2.0,busedo011979,busedo01,Don,Buse,G,76.0,190.0
202,butleji01,2013,1.0,butleji012013,butleji01,Jimmy,Butler,G-F,79.0,220.0
203,butleji01,2014,1.0,butleji012014,butleji01,Jimmy,Butler,G-F,79.0,220.0
204,butleji01,2015,1.0,butleji012015,butleji01,Jimmy,Butler,G-F,79.0,220.0
205,butleji01,2016,1.0,butleji012016,butleji01,Jimmy,Butler,G-F,79.0,220.0
206,butleji01,2017,2.0,butleji012017,butleji01,Jimmy,Butler,G-F,79.0,220.0
207,bynuman01,2011,2.0,bynuman012011,bynuman01,Andrew,Bynum,C,84.0,285.0
208,caldwjo01,1969,1.0,caldwjo011969,caldwjo01,Joe,Caldwell,F-G,77.0,195.0
209,caldwjo01,1970,0.0,caldwjo011970,caldwjo01,Joe,Caldwell,F-G,77.0,195.0
210,caldwjo01,1972,0.0,caldwjo011972,caldwjo01,Joe,Caldwell,F-G,77.0,195.0
211,calveer01,1946,2.0,calveer011946,calveer01,Ernie,Calverley,G,70.0,145.0
212,calvima01,1970,0.0,calvima011970,calvima01,Mack,Calvin,G,72.0,165.0
213,calvima01,1972,0.0,calvima011972,calvima01,Mack,Calvin,G,72.0,165.0
214,calvima01,1973,0.0,calvima011973,calvima01,Mack,Calvin,G,72.0,165.0
215,calvima01,1974,0.0,calvima011974,calvima01,Mack,Calvin,G,72.0,165.0
216,cambyma01,2004,1.0,cambyma012004,cambyma01,Marcus,Camby,C-F,83.0,220.0
217,cambyma01,2005,1.0,cambyma012005,cambyma01,Marcus,Camby,C-F,83.0,220.0
218,cambyma01,2006,5.0,cambyma012006,cambyma01,Marcus,Camby,C-F,83.0,220.0
219,cambyma01,2007,2.0,cambyma012007,cambyma01,Marcus,Camby,C-F,83.0,220.0
220,cannola01,1970,0.0,cannola011970,cannola01,Larry,Cannon,G,76.0,195.0
221,carrml01,1978,1.0,carrml011978,carrml01,M.L.,Carr,F-G,78.0,205.0
222,cartevi01,1998,0.0,cartevi011998,cartevi01,Vince,Carter,F,78.0,215.0
223,cartevi01,1999,1.0,cartevi011999,cartevi01,Vince,Carter,F,78.0,215.0
224,cartevi01,2000,2.0,cartevi012000,cartevi01,Vince,Carter,F,78.0,215.0
225,cassesa01,2003,2.0,cassesa012003,cassesa01,Sam,Cassell,G,75.0,185.0
226,cervial01,1949,2.0,cervial011949,cervial01,Al,Cervi,G-F,71.0,170.0
227,chalmma01,2008,0.0,chalmma012008,chalmma01,Mario,Chalmers,,73.0,190.0
228,chambto01,1988,2.0,chambto011988,chambto01,Tom,Chambers,F-C,81.0,220.0
229,chambto01,1989,2.0,chambto011989,chambto01,Tom,Chambers,F-C,81.0,220.0
230,chambwi01,1959,8.0,chambwi011959,chambwi01,Wilt,Chamberlain,C,85.0,250.0
231,chambwi01,1960,3.0,chambwi011960,chambwi01,Wilt,Chamberlain,C,85.0,250.0
232,chambwi01,1961,3.0,chambwi011961,chambwi01,Wilt,Chamberlain,C,85.0,250.0
233,chambwi01,1962,2.0,chambwi011962,chambwi01,Wilt,Chamberlain,C,85.0,250.0
234,chambwi01,1963,3.0,chambwi011963,chambwi01,Wilt,Chamberlain,C,85.0,250.0
235,chambwi01,1964,2.0,chambwi011964,chambwi01,Wilt,Chamberlain,C,85.0,250.0
236,chambwi01,1965,8.0,chambwi011965,chambwi01,Wilt,Chamberlain,C,85.0,250.0
237,chambwi01,1966,8.0,chambwi011966,chambwi01,Wilt,Chamberlain,C,85.0,250.0
238,chambwi01,1967,8.0,chambwi011967,chambwi01,Wilt,Chamberlain,C,85.0,250.0
239,chambwi01,1971,7.0,chambwi011971,chambwi01,Wilt,Chamberlain,C,85.0,250.0
240,chambwi01,1972,2.0,chambwi011972,chambwi01,Wilt,Chamberlain,C,85.0,250.0
241,chandty01,2010,1.0,chandty012010,chandty01,Tyson,Chandler,F-C,84.0,235.0
242,chandty01,2011,5.0,chandty012011,chandty01,Tyson,Chandler,F-C,84.0,235.0
243,chandty01,2012,2.0,chandty012012,chandty01,Tyson,Chandler,F-C,84.0,235.0
244,chanedo01,1971,1.0,chanedo011971,chanedo01,Don,Chaney,G,77.0,210.0
245,chanedo01,1972,1.0,chanedo011972,chanedo01,Don,Chaney,G,77.0,210.0
246,chanedo01,1973,1.0,chanedo011973,chanedo01,Don,Chaney,G,77.0,210.0
247,chanedo01,1974,1.0,chanedo011974,chanedo01,Don,Chaney,G,77.0,210.0
248,chanedo01,1976,1.0,chanedo011976,chanedo01,Don,Chaney,G,77.0,210.0
249,cheekma01,1982,2.0,cheekma011982,cheekma01,Maurice,Cheeks,G,73.0,180.0
250,cheekma01,1983,2.0,cheekma011983,cheekma01,Maurice,Cheeks,G,73.0,180.0
251,cheekma01,1984,2.0,cheekma011984,cheekma01,Maurice,Cheeks,G,73.0,180.0
252,cheekma01,1985,2.0,cheekma011985,cheekma01,Maurice,Cheeks,G,73.0,180.0
253,cheekma01,1986,1.0,cheekma011986,cheekma01,Maurice,Cheeks,G,73.0,180.0
254,cheniph01,1974,2.0,cheniph011974,cheniph01,Phil,Chenier,G,75.0,180.0
255,chrisdo01,2000,1.0,chrisdo012000,chrisdo01,Doug,Christie,G-F,78.0,200.0
256,chrisdo01,2001,1.0,chrisdo012001,chrisdo01,Doug,Christie,G-F,78.0,200.0
257,chrisdo01,2002,2.0,chrisdo012002,chrisdo01,Doug,Christie,G-F,78.0,200.0
258,chrisdo01,2003,1.0,chrisdo012003,chrisdo01,Doug,Christie,G-F,78.0,200.0
259,chuckch01,1941,5.0,chuckch011941,chuckch01,,Chuckovits,F-G,73.0,175.0
260,clarkar01,1971,2.0,clarkar011971,clarkar01,Archie,Clark,G,74.0,175.0
261,cleamji01,1975,1.0,cleamji011975,cleamji01,Jim,Cleamons,G,75.0,184.0
262,colemde01,1990,0.0,colemde011990,colemde01,Derrick,Coleman,F,82.0,230.0
263,colemde01,1992,1.0,colemde011992,colemde01,Derrick,Coleman,F,82.0,230.0
264,colemde01,1993,1.0,colemde011993,colemde01,Derrick,Coleman,F,82.0,230.0
265,colemec01,1976,2.0,colemec011976,colemec01,E.C.,Coleman,F,80.0,225.0
266,colemec01,1977,1.0,colemec011977,colemec01,E.C.,Coleman,F,80.0,225.0
267,collida01,2009,0.0,collida012009,collida01,Darren,Collison,G,72.0,160.0
268,conlemi01,2012,1.0,conlemi012012,conlemi01,Mike,Conley,G,73.0,175.0
269,coopemi01,1980,1.0,coopemi011980,coopemi01,Michael,Cooper,G-F,77.0,170.0
270,coopemi01,1981,2.0,coopemi011981,coopemi01,Michael,Cooper,G-F,77.0,170.0
271,coopemi01,1982,1.0,coopemi011982,coopemi01,Michael,Cooper,G-F,77.0,170.0
272,coopemi01,1983,2.0,coopemi011983,coopemi01,Michael,Cooper,G-F,77.0,170.0
273,coopemi01,1984,2.0,coopemi011984,coopemi01,Michael,Cooper,G-F,77.0,170.0
274,coopemi01,1985,1.0,coopemi011985,coopemi01,Michael,Cooper,G-F,77.0,170.0
275,coopemi01,1986,5.0,coopemi011986,coopemi01,Michael,Cooper,G-F,77.0,170.0
276,coopemi01,1987,2.0,coopemi011987,coopemi01,Michael,Cooper,G-F,77.0,170.0
277,costela01,1960,2.0,costela011960,costela01,Larry,Costello,G,73.0,185.0
278,couside01,2010,0.0,couside012010,couside01,DeMarcus,Cousins,C,83.0,270.0
279,couside01,2014,2.0,couside012014,couside01,DeMarcus,Cousins,C,83.0,270.0
280,couside01,2015,2.0,couside012015,couside01,DeMarcus,Cousins,C,83.0,270.0
281,cousybo01,1951,3.0,cousybo011951,cousybo01,Bob,Cousy,G,73.0,175.0
282,cousybo01,1952,3.0,cousybo011952,cousybo01,Bob,Cousy,G,73.0,175.0
283,cousybo01,1953,3.0,cousybo011953,cousybo01,Bob,Cousy,G,73.0,175.0
284,cousybo01,1954,3.0,cousybo011954,cousybo01,Bob,Cousy,G,73.0,175.0
285,cousybo01,1955,3.0,cousybo011955,cousybo01,Bob,Cousy,G,73.0,175.0
286,cousybo01,1956,8.0,cousybo011956,cousybo01,Bob,Cousy,G,73.0,175.0
287,cousybo01,1957,3.0,cousybo011957,cousybo01,Bob,Cousy,G,73.0,175.0
288,cousybo01,1958,3.0,cousybo011958,cousybo01,Bob,Cousy,G,73.0,175.0
289,cousybo01,1959,3.0,cousybo011959,cousybo01,Bob,Cousy,G,73.0,175.0
290,cousybo01,1960,3.0,cousybo011960,cousybo01,Bob,Cousy,G,73.0,175.0
291,cousybo01,1961,2.0,cousybo011961,cousybo01,Bob,Cousy,G,73.0,175.0
292,cousybo01,1962,2.0,cousybo011962,cousybo01,Bob,Cousy,G,73.0,175.0
293,cowenda01,1970,0.0,cowenda011970,cowenda01,Dave,Cowens,C-F,80.5,225.0
294,cowenda01,1972,7.0,cowenda011972,cowenda01,Dave,Cowens,C-F,80.5,225.0
